CustomerID,Recency,Frequency,Monetary
914385,62,0.25,23750
893811,62,0.25,18750
901761,92,0.25,18750
1030474,31,0.25,18750
437227,31,0.2,17000
263924,62,0.17,12500
607110,62,0.4,21000
850934,31,0.5,40000
515924,31,0.2,17000
702791,62,0.25,26250
673361,31,0.5,37500
492699,62,0.2,19000
336425,92,0.17,12500
527309,31,0.2,23000
506177,92,0.2,21000
510175,62,0.2,15000
428728,31,0.2,14000
769095,62,0.25,26250
998833,62,0.25,18750
448208,92,0.2,17000
1001426,62,0.25,22500
194651,92,0.17,17500
321979,92,0.17,12500
865222,62,0.25,31250
934715,92,0.25,18750
87452,62,0.14,20714
416909,31,0.2,17000
830984,31,0.5,37500
1020096,62,0.25,18750
282884,31,0.17,11666
383343,92,0.2,13000
538775,92,0.2,14000
1048034,92,0.33,30000
496643,31,0.4,42000
810818,62,0.25,26250
888017,31,0.25,16250
225965,62,0.17,16129
962065,62,0.25,18750
334014,31,0.17,14166
986394,31,0.25,18750
311845,92,0.17,17500
1035187,31,0.5,47500
227410,31,0.33,18333
921366,92,0.25,28750
744452,92,0.25,21250
768380,31,0.25,39772
879675,31,0.5,52500
194528,31,0.17,14166
254944,92,0.17,15833
416867,31,0.2,16000
870233,92,0.25,18750
350486,62,0.17,15000
506159,92,0.2,14000
698479,31,0.25,23750
810572,31,0.5,45000
997881,92,0.25,18750
102063,92,0.14,13571
880786,31,0.5,47500
420490,31,0.4,42000
516906,92,0.2,15000
720215,92,0.25,28750
818959,31,0.5,47500
172392,31,0.29,30000
272496,92,0.17,14166
455975,62,0.2,15000
386904,31,0.2,14000
331968,62,0.17,17500
614589,62,0.25,22500
681275,62,0.25,18750
299676,62,0.17,17500
592279,31,0.2,14000
1020541,62,0.25,18750
148709,31,0.14,12142
230344,31,0.17,14166
437384,62,0.2,17000
376809,31,0.2,17000
266561,31,0.17,12500
620717,62,0.25,18750
947016,62,0.25,18750
247882,62,0.17,14166
265544,62,0.17,12500
1034912,31,0.5,37500
1044023,92,0.33,35000
415452,31,0.2,14000
620618,31,0.25,23750
928523,62,0.25,18750
965630,92,0.25,28750
293374,31,0.17,8333
595928,92,0.2,19000
996046,92,0.25,17500
1039110,31,0.67,50000
215673,31,0.17,11666
949707,92,0.25,17500
749358,92,0.25,18750
388953,62,0.2,20000
794224,92,0.25,21250
667328,62,0.25,17500
432231,62,0.2,15000
426931,62,0.2,16000
845718,31,0.25,23750
323104,62,0.17,14166
511355,92,0.2,23000
113650,31,0.14,10714
906769,62,0.25,18750
129947,31,0.14,15000
349951,92,0.17,14166
163752,62,0.14,17857
472896,92,0.2,19000
896921,92,0.25,26250
378525,92,0.2,14000
737048,92,0.25,7916
1024164,62,0.25,24772
941167,31,0.5,47500
835713,62,0.25,26250
847237,62,0.25,23750
193492,92,0.17,12500
508842,62,0.2,14000
598165,92,0.2,15000
901013,31,0.25,21250
1034775,31,0.25,18750
454387,31,0.4,34000
836423,92,0.25,21250
468379,92,0.2,17000
1010707,92,0.25,23750
754674,31,0.25,23750
876054,31,0.25,17500
1018958,92,0.25,28750
312874,92,0.17,15833
382519,92,0.2,14000
580051,62,0.2,19000
480328,31,0.4,30000
434673,31,0.2,14000
238063,92,0.17,14166
689431,31,0.25,23750
1014792,92,0.25,23750
618323,92,0.25,18750
233979,62,0.17,14166
817866,62,0.25,23750
372419,92,0.2,17000
929435,31,0.5,37500
397902,62,0.2,17000
267574,31,0.17,12500
921471,62,0.25,23750
744471,62,0.25,18750
880351,92,0.25,18750
548741,31,0.2,19818
631536,62,0.25,23750
865273,31,0.5,47500
634010,31,0.5,37500
373018,92,0.2,19000
892604,62,0.25,23750
546717,31,0.2,19000
990574,92,0.25,18750
1043647,92,0.33,31666
539286,62,0.2,15000
938277,62,0.25,18750
396246,31,0.2,14000
700028,92,0.25,21250
940933,92,0.25,23750
980604,62,0.25,36250
384131,92,0.2,19000
885429,92,0.25,23750
971876,31,0.25,18750
505093,92,0.2,15000
770607,62,0.5,38750
99513,92,0.14,8571
589093,92,0.2,21000
409921,92,0.2,18000
528887,31,0.2,15000
277581,31,0.17,15833
573846,92,0.2,14000
95753,31,0.43,29285
592949,62,0.2,14000
715598,62,0.25,26250
712894,31,0.25,31250
1027760,31,0.25,18750
843712,92,0.25,18750
396309,31,0.2,19000
807641,92,0.25,23750
713473,92,0.25,16250
257945,92,0.17,14166
496598,62,0.2,15000
862385,31,0.25,18750
223342,31,0.33,20000
544946,31,0.2,17000
791514,62,0.25,18750
572554,62,0.2,14000
86548,92,0.14,13571
538542,92,0.2,19000
630045,92,0.25,18750
624992,31,0.5,47500
770102,92,0.25,23750
954582,31,0.25,23750
902198,92,0.25,23750
1029435,62,0.25,18750
453892,31,0.2,17000
664203,31,0.25,12500
483447,62,0.2,31818
616976,31,0.25,17500
747402,92,0.25,21250
912852,31,0.5,63522
420385,31,0.2,15000
565338,92,0.2,15000
129876,92,0.14,15000
1044483,92,0.33,28333
494007,92,0.2,19818
872312,31,0.25,28750
368431,31,0.2,15000
622255,62,0.25,18750
987528,31,0.25,7500
952764,92,0.25,18750
390844,31,0.2,13000
930879,92,0.25,18750
788188,31,0.25,21250
942267,31,0.25,18750
925480,92,0.25,18750
977992,62,0.25,18750
516795,31,0.2,19000
580302,31,0.2,19000
532081,31,0.4,46000
291024,62,0.17,13333
508760,31,0.4,30000
1026837,62,0.25,17500
310219,62,0.17,13333
716529,62,0.25,17500
330121,92,0.17,11666
820260,31,0.25,26250
640257,31,0.25,18750
509342,62,0.2,19000
524436,31,0.2,15000
791456,92,0.25,28750
753303,31,0.25,18750
898584,31,0.25,18750
683986,92,0.25,18750
800458,31,0.25,21250
852202,31,0.25,23750
1044700,92,0.33,35000
487135,31,0.4,20000
278709,31,0.17,19166
777309,92,0.25,21250
953184,62,0.25,23750
786260,62,0.25,26250
628602,92,0.25,18750
751738,92,0.25,20000
771947,92,0.25,23750
305555,92,0.17,12500
455030,62,0.2,15000
383544,92,0.2,14000
698388,62,0.25,28750
607411,62,0.2,15000
445065,31,0.2,13000
895630,31,0.25,23750
1043919,31,0.33,25000
445055,92,0.2,13000
579739,31,0.2,15000
909243,62,0.25,18750
249687,31,0.17,15833
1028247,62,0.25,21250
99197,31,0.14,4285
788135,92,0.25,28750
973871,31,0.25,23750
642354,31,0.25,39772
87986,92,0.14,14285
955169,62,0.25,18750
264918,92,0.17,17500
573997,62,0.2,14000
1032270,31,0.25,23750
360530,62,0.17,11666
913071,92,0.25,23750
593242,92,0.2,15000
770512,92,0.25,26250
1010713,31,0.25,18750
454771,62,0.2,21000
446703,62,0.2,15000
190481,31,0.17,12500
605268,92,0.2,15000
699175,31,0.25,28750
323195,31,0.33,23333
316242,62,0.17,12500
655976,62,0.25,17500
913210,62,0.25,18750
800583,62,0.25,21250
364343,62,0.2,21000
239056,62,0.17,12500
578583,31,0.2,21000
270980,31,0.17,14166
1048195,92,0.33,28333
989574,62,0.25,18750
718763,62,0.25,17500
583951,31,0.2,19818
916748,62,0.25,22500
1010319,92,0.25,18750
559890,92,0.2,15000
1047783,62,0.33,25000
234001,31,0.17,14166
761994,92,0.25,18750
972657,62,0.25,38750
1040727,31,0.33,31666
970548,92,0.25,17500
703433,62,0.25,39772
978515,62,0.25,18750
380057,92,0.2,14000
793245,92,0.25,20000
1012460,92,0.25,18750
688258,62,0.25,18750
597512,92,0.2,15000
780576,62,0.25,28750
771902,92,0.25,36250
131742,31,0.14,12857
508918,31,0.2,15000
209020,62,0.17,11666
658921,62,0.25,23750
863782,92,0.25,20000
673514,31,0.25,21250
398034,31,0.2,15000
269997,31,0.17,7311
361647,31,0.17,11666
694606,31,0.25,17500
1030525,62,0.25,23750
357466,62,0.17,16666
683118,31,0.25,7500
675594,62,0.25,18750
660517,31,0.5,37500
876762,92,0.25,26250
1006915,31,0.25,18750
486868,31,0.2,15000
921187,62,0.25,31250
476387,62,0.2,17000
552777,62,0.2,14000
714350,92,0.25,18750
597389,62,0.2,15000
923456,31,0.25,18750
906277,31,0.25,28750
396320,31,0.2,21000
814403,31,0.25,23750
245334,62,0.17,8333
817680,31,0.5,47500
258575,3,0.17,1129
747953,62,0.25,22500
1020173,31,0.25,23750
679207,92,0.25,17500
668101,62,0.25,7500
229553,62,0.17,14166
326125,62,0.17,14166
363676,92,0.2,17000
705960,31,0.5,47500
579313,62,0.2,17000
1036202,62,0.25,23750
1018677,31,0.25,17500
565741,31,0.2,15000
822948,31,0.25,21250
963168,92,0.25,23750
936193,62,0.25,21250
533199,92,0.2,19000
742935,31,0.25,18750
1036647,31,0.33,25000
1042032,62,0.33,31666
1019394,92,0.25,18750
277538,92,0.17,15833
129181,92,0.14,15000
567671,62,0.2,15000
413380,31,0.2,15000
949232,31,0.5,37500
837689,62,0.25,23750
521773,31,0.2,14000
438850,92,0.2,14000
820248,62,0.25,21250
496314,62,0.2,15000
507748,92,0.2,14000
854419,92,0.25,18750
842748,31,0.5,47500
287993,92,0.17,14166
955253,31,0.25,28750
717369,62,0.25,20000
558093,92,0.2,14000
962628,62,0.25,23750
659310,62,0.25,23750
730706,92,0.25,21250
711724,92,0.25,18750
987927,31,0.25,23750
388164,31,0.4,32000
486567,31,0.4,30000
1019432,92,0.25,18750
475807,62,0.2,15000
401360,92,0.2,24000
854939,31,0.25,18750
390425,62,0.2,26000
261747,31,0.17,12500
592375,92,0.2,15000
789058,31,0.5,37500
773490,62,0.25,18750
251748,62,0.17,14166
390766,31,0.2,14000
892706,92,0.25,18750
351507,62,0.17,15833
939201,31,0.5,63522
908832,31,0.5,79545
1016089,92,0.25,18750
851933,92,0.25,18750
856292,92,0.25,21250
989765,62,0.25,23750
262999,92,0.33,27500
675400,62,0.25,17500
870889,92,0.25,23750
988914,92,0.25,18750
708232,31,0.25,35000
537443,92,0.2,19000
922384,62,0.25,23750
372691,31,0.2,19000
651323,31,0.25,23750
486839,62,0.2,15000
644550,62,0.25,23750
605214,31,0.2,15000
144950,31,0.29,24285
477808,92,0.2,17000
850739,31,0.25,20000
424514,31,0.2,17000
838904,62,0.25,21250
948495,31,0.5,37500
808971,31,0.25,21250
390200,31,0.2,14000
138015,31,0.29,25000
807417,62,0.25,23750
571203,31,0.2,15000
904099,31,0.25,18750
599930,31,0.2,14000
247199,62,0.17,15833
248863,31,0.17,11666
573136,62,0.2,15000
1001364,62,0.25,26250
889316,31,0.5,37500
296450,31,0.17,17500
1007521,92,0.25,21250
532783,31,0.2,19000
287751,92,0.17,17500
374328,31,0.2,29000
744906,92,0.25,21250
662330,62,0.25,23750
864033,92,0.25,18750
957367,37,0.5,41044
410183,62,0.2,19000
447679,92,0.2,15000
539037,31,0.2,15000
986897,31,0.5,45000
573882,92,0.2,18000
675789,31,0.25,18750
222453,31,0.17,14166
675089,62,0.25,26250
620700,62,0.25,23750
156678,92,0.14,12857
671070,31,0.25,23750
473696,62,0.2,19000
76303,31,0.14,14155
241747,31,0.17,12500
339190,92,0.17,12500
1027459,92,0.25,23750
268795,92,0.17,8333
229085,31,0.17,12500
891108,92,0.25,18750
750676,62,0.25,18750
877567,62,0.25,18750
378157,31,0.2,22000
555994,62,0.2,19000
429952,31,0.2,17000
977499,31,0.25,23750
862305,92,0.25,18750
653564,92,0.25,18750
860482,31,0.25,39772
971905,31,0.25,23750
1015718,92,0.25,18750
824890,31,0.25,18750
739291,92,0.25,18750
1003481,62,0.25,17500
496518,31,0.2,14000
337987,92,0.17,12500
233072,31,0.33,20000
366554,92,0.2,21000
299401,92,0.17,12500
309074,31,0.17,14166
901182,31,0.25,18750
951891,92,0.25,18750
568490,92,0.2,23000
576878,31,0.2,21000
1012197,92,0.25,12500
1043651,31,0.33,25000
607399,92,0.2,15000
696455,31,0.25,21250
851012,31,0.25,28750
1028578,62,0.25,23750
417799,31,0.2,19000
552657,31,0.2,25000
237415,31,0.33,25000
965548,31,0.25,18750
783161,31,0.5,37500
477731,92,0.2,14000
903697,92,0.25,23750
804752,92,0.25,21250
968014,31,0.25,23750
790554,31,0.25,21250
660669,92,0.25,18750
248674,92,0.17,17500
658235,92,0.25,18750
719940,31,0.25,18750
690139,92,0.25,35795
469511,31,0.2,21000
289102,92,0.17,12500
457027,62,0.2,21000
281921,92,0.17,20833
582852,31,0.2,19000
818895,92,0.25,28750
551945,92,0.2,14000
682371,92,0.25,23750
186517,92,0.14,16428
424356,92,0.2,19000
980124,62,0.25,18750
981485,92,0.25,18750
901035,92,0.25,23750
374587,62,0.2,19000
660144,92,0.25,17500
909105,31,0.25,23750
315085,92,0.17,17500
857054,62,0.25,21250
963775,62,0.25,18750
920863,92,0.25,26250
358323,31,0.17,14166
488966,62,0.2,15000
1033774,62,0.25,23750
562770,62,0.2,15000
753605,31,0.25,21250
238790,31,0.17,12500
443388,31,0.2,21000
412074,31,0.2,14000
684150,62,0.25,18750
776308,92,0.25,21250
392680,62,0.2,15000
482873,92,0.2,19000
723067,62,0.25,20000
384169,92,0.2,17000
709106,31,0.25,21250
182038,31,0.14,10000
929032,92,0.25,28750
150023,62,0.14,10714
97385,31,0.14,15000
1008120,62,0.25,18750
371889,62,0.2,17000
451392,92,0.2,20000
621526,31,0.25,17500
113681,62,0.14,13571
626150,92,0.25,18750
141653,31,0.14,13571
259891,62,0.17,26515
591162,92,0.2,14000
233811,31,0.17,14166
482262,62,0.2,16000
535813,31,0.2,19000
988652,92,0.25,18750
227924,31,0.33,31666
720186,62,0.25,21250
853200,92,0.25,18750
677543,31,0.25,18750
936192,62,0.25,18750
787338,31,0.25,18750
801133,92,0.25,18750
373861,92,0.2,17000
946576,62,0.25,18750
399514,92,0.2,14000
388121,62,0.2,17000
699227,31,0.25,21250
148481,92,0.14,12142
883113,92,0.25,23750
991013,31,0.25,23750
766473,92,0.25,18750
709512,31,0.25,18750
777086,31,0.5,52500
793116,62,0.25,23750
522986,31,0.2,14000
303630,31,0.17,14166
675992,62,0.25,17500
818879,92,0.25,23750
304569,31,0.17,17500
674965,62,0.25,18750
911134,62,0.25,18750
924145,31,0.5,47500
312428,62,0.17,17500
781290,31,0.25,23750
1000404,92,0.25,18750
883378,92,0.25,23750
529248,92,0.2,15000
915571,62,0.25,23750
1025687,92,0.25,17500
360893,62,0.33,19166
824450,62,0.25,18750
1032904,92,0.25,18750
828844,92,0.25,23750
882917,62,0.25,23750
326833,31,0.33,28333
284753,31,0.17,14166
741332,92,0.25,21250
955729,92,0.25,28750
839603,92,0.25,31250
718342,31,0.5,63522
984534,92,0.25,18750
732596,92,0.25,20000
927118,62,0.25,18750
658076,62,0.25,31250
624452,62,0.25,17500
467119,62,0.2,23000
654352,31,0.25,18750
989399,92,0.25,28750
656476,31,0.25,18750
662154,31,0.5,47500
873074,31,0.25,23750
143539,31,0.14,12142
237344,92,0.17,13333
1001786,62,0.25,18750
128348,62,0.14,8571
262779,31,0.17,17500
927674,31,0.25,23750
273178,92,0.17,17500
687386,62,0.25,23750
137959,92,0.14,7142
896952,62,0.25,18750
601572,62,0.2,15000
617178,92,0.25,18750
541418,92,0.2,27000
1002966,62,0.25,18750
585736,62,0.2,15000
994402,31,0.5,37500
392157,31,0.4,28000
663335,92,0.25,23750
713904,62,0.25,21250
1023338,31,0.25,18750
486025,31,0.2,15000
852419,31,0.5,62500
926891,62,0.25,18750
337553,62,0.17,12500
742142,62,0.25,21250
846136,62,0.25,18750
211508,31,0.17,14166
751350,62,0.25,23750
342992,31,0.17,20833
698773,92,0.25,26250
780145,31,0.25,21250
812657,62,0.25,23750
321530,62,0.17,15833
527316,31,0.2,19000
851758,31,0.25,18750
945511,92,0.25,18750
187945,92,0.17,12500
713566,62,0.25,17137
799414,31,0.5,37500
951672,92,0.25,26250
348627,31,0.17,14166
277412,31,0.33,25000
650862,62,0.25,18750
229028,62,0.17,11666
669214,62,0.25,18750
600709,62,0.2,15000
587087,62,0.2,19000
823639,62,0.25,23750
211932,31,0.17,10000
1045584,62,0.33,53030
81975,31,0.14,17857
218618,92,0.17,10000
495622,62,0.2,20000
928884,92,0.25,23750
830696,34,0.25,2298
1037076,92,0.33,31666
1005360,62,0.25,21250
1019526,62,0.25,18750
567608,31,0.4,38000
991764,92,0.25,18750
165806,31,0.14,16428
456325,31,0.2,21000
772703,31,0.25,21250
499323,62,0.2,15000
814774,92,0.25,17500
429848,31,0.4,42000
249744,31,0.17,12500
635912,92,0.25,23750
976498,92,0.25,18750
875826,92,0.25,12500
188981,31,0.17,17500
456196,92,0.2,15000
195403,92,0.17,14166
614307,31,0.25,18750
904845,31,0.25,18750
411921,92,0.2,17000
551673,62,0.2,21000
986750,62,0.25,23750
880880,31,0.25,18750
625752,62,0.25,23750
607391,92,0.2,15000
380564,92,0.2,17000
811416,92,0.25,31250
796787,92,0.25,21250
358882,92,0.17,14166
598308,92,0.2,14000
585216,62,0.2,19000
165829,92,0.14,10714
830212,62,0.5,63522
831478,92,0.25,18750
629516,92,0.25,18750
151936,62,0.14,22727
1032372,62,0.25,21250
206344,92,0.17,5000
654360,31,0.5,37500
165350,31,0.14,10714
285128,92,0.17,24166
512742,62,0.2,17000
364707,31,0.4,63636
798901,62,0.25,21250
412710,62,0.2,14000
396239,31,0.2,19000
500467,31,0.4,38000
1028603,92,0.25,18750
673842,31,0.25,18750
872951,31,0.25,21250
966061,31,0.25,23750
351599,92,0.17,19166
515933,31,0.4,35454
108824,62,0.14,15000
721337,62,0.25,26250
536825,62,0.2,15000
679243,92,0.25,18750
1040171,62,0.33,25000
174484,31,0.14,10000
691521,62,0.25,38750
308495,31,0.17,12500
454052,92,0.2,17000
332631,92,0.17,14166
377832,62,0.2,15000
301870,92,0.17,15833
829442,92,0.25,26250
590376,92,0.2,15000
346455,92,0.33,28863
465483,31,0.2,15000
465725,92,0.2,14000
363787,92,0.2,15000
669522,92,0.25,18750
247830,92,0.17,12500
575859,92,0.2,15000
813467,62,0.25,17500
794873,92,0.25,15000
538369,62,0.2,15000
790973,92,0.25,21250
292052,92,0.17,14166
389134,31,0.2,21000
567462,92,0.2,15000
615311,92,0.25,17500
189877,31,0.17,11666
199079,62,0.17,13333
794160,31,0.25,18750
923625,31,0.25,26250
692692,92,0.25,21250
375671,62,0.2,18000
827035,31,0.5,10000
840966,92,0.25,23750
229839,31,0.17,14166
669871,92,0.25,18750
716228,31,0.5,82500
509097,31,0.4,30000
831606,92,0.25,17500
832365,92,0.25,23750
215721,92,0.17,15833
1041604,31,0.33,45000
750906,62,0.25,18750
852277,92,0.25,28750
387808,31,0.4,36000
784625,92,0.25,21250
956589,62,0.25,18750
840376,92,0.25,28750
854316,31,0.5,62500
761862,92,0.25,18750
803088,92,0.25,31250
400730,31,0.2,14000
308270,62,0.17,15833
964757,92,0.25,23750
377631,92,0.2,14000
837726,31,0.5,42500
793365,62,0.25,31250
649982,31,0.25,28750
884223,31,0.5,47500
806517,31,0.5,42500
857760,92,0.25,18750
917168,92,0.25,26250
409506,92,0.2,13000
944655,92,0.25,17500
777897,92,0.25,21250
946832,62,0.25,39772
348007,92,0.17,17500
487901,92,0.2,15000
508407,92,0.2,19000
997013,31,0.25,7500
595044,62,0.2,15000
203369,92,0.17,17500
567048,92,0.2,19000
939254,31,0.25,18750
438341,92,0.2,23000
995166,92,0.25,18750
196094,92,0.17,8333
614888,92,0.25,17500
460389,92,0.2,29000
572132,92,0.2,16000
713832,31,0.25,41250
989629,92,0.25,31250
860817,62,0.25,23750
893491,92,0.25,22500
300600,62,0.17,12500
831787,62,0.25,28750
242677,92,0.17,11666
488389,62,0.2,15000
950925,62,0.25,18750
315607,92,0.17,15833
503130,92,0.2,19000
723732,62,0.25,26250
678058,92,0.25,18750
565762,92,0.2,15000
947307,92,0.25,18750
332576,31,0.17,20833
377698,62,0.2,25000
591646,92,0.2,15000
508181,31,0.2,16000
846528,62,0.25,22500
889848,31,0.25,18750
264239,31,0.17,11666
660248,31,0.25,18750
745307,31,0.5,47500
682750,31,0.25,26250
692676,62,0.25,23750
919555,31,0.5,37500
548089,92,0.2,19000
853964,92,0.25,26250
313759,62,0.17,12500
461820,31,0.4,38000
268020,31,0.33,25000
347952,31,0.33,31666
1021270,92,0.25,7500
102078,92,0.14,15000
842216,31,0.25,18750
907900,31,0.5,37500
1007357,31,0.5,62500
942728,92,0.25,18750
399771,31,0.2,17000
349153,31,0.17,15833
745197,62,0.25,26250
628415,31,0.25,18750
499535,62,0.2,14000
298083,31,0.17,12500
317782,31,0.17,17500
748859,92,0.25,18750
841468,31,0.25,39772
1021653,62,0.25,18750
332124,62,0.17,20833
415122,92,0.2,14000
1013562,62,0.25,33750
301543,62,0.17,12500
902986,92,0.25,26250
511881,92,0.2,15000
823574,92,0.25,23750
916370,31,0.5,37500
549667,62,0.2,15000
775654,31,0.25,21250
946664,31,0.5,42500
1027162,92,0.25,26250
620985,31,0.5,37500
254949,31,0.33,25000
238475,62,0.17,17500
443380,31,0.4,28000
823970,62,0.25,23750
242999,92,0.17,12500
710374,92,0.25,36250
902520,92,0.25,23750
320966,62,0.17,17500
438818,62,0.2,10000
1007615,31,0.25,21250
712030,92,0.25,31250
507681,92,0.2,19000
700934,31,0.25,18750
678963,92,0.25,18750
275810,62,0.17,12500
746075,31,0.5,37500
919615,31,0.25,26250
708806,92,0.25,18750
872858,31,0.25,25000
961981,31,0.25,17500
890726,31,0.25,21250
517144,62,0.2,15000
623007,31,0.5,37500
156342,31,0.14,12142
608427,62,0.2,31818
614678,31,0.25,31250
880230,62,0.25,18750
93272,62,0.14,11428
398072,31,0.4,28000
346600,62,0.17,17500
256650,62,0.17,14166
516954,62,0.2,15000
289402,92,0.17,12500
92058,31,0.14,13571
1013884,31,0.5,35000
971335,31,0.25,31250
292260,62,0.17,12500
191463,31,0.17,20833
630892,62,0.25,23750
1031731,92,0.25,23750
784590,62,0.25,18750
767996,62,0.25,21250
598656,6,0.4,16709
690306,31,0.25,18750
746774,62,0.25,18750
735679,62,0.25,18750
925576,31,0.5,47500
1034881,31,0.5,47500
223443,92,0.17,12500
406164,92,0.2,16000
456415,31,0.2,21000
933603,31,0.5,35000
663018,92,0.25,20000
779766,62,0.25,23750
242021,31,0.17,14166
230584,31,0.17,14166
488037,62,0.2,19000
641384,31,0.25,23750
1043851,31,0.33,23333
403330,31,0.2,21000
437911,92,0.2,23000
459042,31,0.2,15000
804008,31,0.5,55000
701516,92,0.25,23750
642894,92,0.25,18750
724667,62,0.25,21250
849709,31,0.25,26250
957451,92,0.25,17500
182136,31,0.14,12142
715126,2,0.5,21008
957802,31,0.25,23750
589029,92,0.2,15000
309094,31,0.17,14166
844474,31,0.25,21250
150993,31,0.14,16428
824379,92,0.25,18750
550002,62,0.2,15000
677253,92,0.25,23750
929130,92,0.25,18750
511263,62,0.2,15000
103894,62,0.14,15000
157124,92,0.14,15000
303695,62,0.17,12500
819549,31,0.25,20000
1004640,31,0.25,17500
768838,31,0.25,21250
803834,92,0.25,23750
803846,31,0.5,47500
986100,62,0.25,18750
319492,31,0.17,14166
249318,31,0.17,14166
778221,31,0.25,26250
351443,31,0.17,17500
980440,31,0.25,26250
561278,62,0.2,21000
582759,92,0.2,15000
443389,31,0.2,23000
412082,31,0.2,19000
706067,92,0.25,17500
799938,92,0.25,21250
777727,31,0.25,21250
537872,92,0.2,15000
522758,92,0.2,16000
407051,92,0.2,14000
1044642,3,0.33,3196
980623,92,0.5,54545
324585,31,0.33,28333
371844,62,0.2,19000
905796,31,0.5,42500
377770,31,0.2,13000
1018646,31,0.25,18750
582201,31,0.2,15000
970020,62,0.25,23750
843822,92,0.25,26250
903568,31,0.25,31250
338309,62,0.17,14166
633505,92,0.25,18750
394933,62,0.2,19000
414615,62,0.2,15000
510192,62,0.2,14000
274807,62,0.17,12500
524274,92,0.2,15000
1000656,31,0.25,21250
971635,92,0.25,23750
959173,62,0.25,18750
961398,62,0.25,18750
582481,92,0.2,15000
759701,31,0.5,79545
344817,31,0.33,42424
246437,62,0.17,15833
588855,92,0.2,19000
835258,92,0.25,18750
627243,31,0.25,18750
816352,92,0.25,21250
153636,62,0.14,12142
341301,31,0.17,14166
250444,92,0.17,12500
786680,31,0.5,42500
766384,92,0.25,18750
665484,62,0.25,18750
156716,31,0.14,10714
979159,62,0.25,18750
892720,92,0.25,18750
1015940,31,0.25,31250
487966,92,0.2,28636
975790,92,0.25,18750
511348,92,0.2,23000
680730,62,0.25,18750
735278,62,0.25,22500
1031783,31,0.25,21250
318155,31,0.17,17500
1025632,92,0.25,18750
249514,92,0.17,24166
926407,62,0.25,23750
1002666,62,0.25,26250
822810,31,0.25,31250
1015570,31,0.5,37500
845711,62,0.25,17500
746996,31,0.25,21250
990648,31,0.25,18750
676559,62,0.25,7500
989127,92,0.25,18750
521202,92,0.2,15000
328623,92,0.17,14166
318290,92,0.17,15833
458375,92,0.2,14000
734965,62,0.25,18750
922188,31,0.5,37500
880652,92,0.25,18750
957705,31,0.25,23750
875225,92,0.25,18750
964548,31,0.5,35000
283132,31,0.17,14166
825286,92,0.25,26250
246344,31,0.17,12500
407797,92,0.2,17000
901348,31,0.5,62045
526407,62,0.2,19000
999389,62,0.25,18750
656629,62,0.25,18750
532453,62,0.2,15000
466119,92,0.2,15000
1023976,62,0.25,23750
87606,92,0.14,4285
668858,92,0.25,18750
802467,92,0.25,33750
558462,62,0.2,15000
921701,31,0.5,37500
295142,31,0.17,15833
895948,62,0.25,18750
465694,62,0.2,19000
834871,62,0.25,21250
899077,31,0.25,23750
308711,92,0.17,15833
546043,31,0.2,15000
879491,31,0.5,62500
218166,92,0.17,14166
452100,92,0.2,15000
286377,31,0.33,35000
452910,92,0.2,19000
754564,92,0.25,31818
946540,31,0.5,37500
911712,31,0.25,18750
347372,62,0.17,17500
1014467,31,0.25,18750
355963,92,0.17,12500
841641,62,0.25,26250
697761,92,0.25,18750
447022,92,0.2,19000
513941,92,0.2,17000
806307,92,0.25,17500
329667,62,0.17,14166
944644,62,0.25,18750
1041185,31,0.67,50000
484626,92,0.2,17000
196989,31,0.17,15833
1030667,31,0.25,21250
397437,31,0.2,14000
744677,92,0.25,18750
149181,31,0.14,10714
822656,31,0.25,18750
645278,92,0.25,18750
891396,31,0.5,37500
497933,92,0.2,19000
908346,31,0.5,31250
899854,62,0.25,18750
981507,92,0.25,18750
348624,62,0.17,20833
238518,31,0.17,12500
546528,92,0.2,15000
231051,92,0.17,17500
153425,92,0.14,12142
1010686,62,0.25,26250
1006714,31,0.25,10000
881825,92,0.25,21250
896420,31,0.25,21250
1034377,31,0.5,37500
178027,62,0.14,12142
975920,31,0.5,29032
1017311,62,0.25,18750
542853,31,0.2,21000
1018671,31,0.25,23750
180309,92,0.14,17857
256279,31,0.33,31666
743075,31,0.25,18750
477513,92,0.2,14000
789811,92,0.25,26250
693801,31,0.25,21250
906165,92,0.25,18750
657885,31,0.25,18750
1040510,92,0.33,41666
667863,92,0.25,18750
711008,92,0.25,26250
844252,92,0.25,21250
810161,92,0.25,21250
964381,62,0.25,18750
433567,62,0.2,17000
170108,92,0.14,15000
891781,31,0.25,28750
935518,92,0.25,2500
436912,62,0.2,15000
658654,92,0.25,18750
192435,92,0.17,20833
293568,7,0.33,15134
395783,92,0.2,14000
539377,31,0.4,38000
1010889,92,0.25,22500
881415,31,0.25,23750
789186,62,0.25,23750
887294,92,0.25,18750
549084,31,0.4,30000
681790,62,0.25,23750
881573,31,0.25,23750
568171,92,0.2,15000
853339,31,0.25,21250
579805,62,0.2,15000
287393,92,0.17,14166
385168,31,0.4,28000
910770,62,0.25,23750
668380,62,0.25,18750
486781,31,0.2,23000
917944,31,0.25,23750
432670,92,0.2,15000
923073,62,0.25,18750
924853,31,0.25,23750
1032771,92,0.25,23750
443881,62,0.2,15000
648267,62,0.25,6022
905621,92,0.25,28750
404732,31,0.4,50909
1027765,92,0.25,23750
